movie_id	tconst	title	genres	year
3456	tt1659337	The Perks of Being a Wallflower	Drama,Romance	2012
3457	tt1661199	Cinderella	Drama,Family,Fantasy	2015
3458	tt1661382	Grudge Match	Comedy,Drama,Sport	2013
3459	tt1663202	The Revenant	Action,Adventure,Drama	2015
3460	tt1663662	Pacific Rim	Action,Adventure,Sci-Fi	2013
3461	tt1666186	Vampires Suck	Comedy	2010
3462	tt1666801	The DUFF	Comedy,Romance	2015
3463	tt1667310	Deadfall	Crime,Drama,Thriller	2012
3464	tt1667353	Mirror Mirror	Adventure,Comedy,Drama	2012
3465	tt1667889	Ice Age: Continental Drift	Adventure,Animation,Comedy	2012
3466	tt1668191	Hunting Season	Crime,Drama,Mystery	2010
3467	tt1673434	The Twilight Saga: Breaking Dawn - Part 2	Adventure,Drama,Fantasy	2012
3468	tt1674771	Entourage	Comedy	2015
3469	tt1674784	Trespass	Crime,Drama,Thriller	2011
3470	tt1675192	Take Shelter	Drama,Horror,Thriller	2011
3471	tt1675434	The Intouchables	Biography,Comedy,Drama	2011
3472	tt1677720	Ready Player One	Action,Adventure,Sci-Fi	2018
3473	tt1679335	Trolls	Adventure,Animation,Comedy	2016
3474	tt1682180	Stoker	Drama,Mystery,Thriller	2013
3475	tt1683526	Detachment	Drama	2011
3476	tt1684233	Welcome to the Punch	Action,Crime,Thriller	2013
3477	tt1686821	Vampire Academy	Action,Comedy,Drama	2014
3478	tt1690953	Despicable Me 2	Adventure,Animation,Comedy	2013
3479	tt1691916	Before I Fall	Drama,Fantasy,Mystery	2017
3480	tt1691917	Planes	Adventure,Animation,Comedy	2013
3481	tt1692486	Carnage	Comedy,Drama	2011
3482	tt1694020	The Guilt Trip	Comedy,Drama	2012
3483	tt1698641	Alexander and the Terrible, Horrible, No Good, Very Bad Day	Comedy,Family	2014
3484	tt1700841	Sausage Party	Adventure,Animation,Comedy	2016
3485	tt1702439	Safe Haven	Drama,Romance,Thriller	2013
3486	tt1703148	The Hunter	Adventure,Drama,Thriller	2011
3487	tt1704573	Bernie	Biography,Comedy,Crime	2011
3488	tt1706593	Chronicle	Drama,Sci-Fi,Thriller	2012
3489	tt1706620	Snowpiercer	Action,Drama,Sci-Fi	2013
3490	tt1707386	Les Misérables	Drama,History,Musical	2012
3491	tt1711425	21 & Over	Comedy	2013
3492	tt1711525	Office Christmas Party	Comedy	2016
3493	tt1712170	Alex Cross	Action,Crime,Mystery	2012
3494	tt1712261	Triple 9	Action,Crime,Thriller	2016
3495	tt1714203	Piranha 3DD	Comedy,Horror	2012
3496	tt1714206	The Spectacular Now	Comedy,Drama,Romance	2013
3497	tt1714209	In the Land of Blood and Honey	Drama,Romance,War	2011
3498	tt1714210	Weekend	Drama,Romance	2011
3499	tt1714915	Only Lovers Left Alive	Comedy,Drama,Fantasy	2013
3500	tt1716772	The Inbetweeners	Comedy	2011
3501	tt1716777	People Like Us	Comedy,Drama	2012
3502	tt1723121	We're the Millers	Comedy,Crime	2013
3503	tt1723811	Shame	Drama	2011
3504	tt1726592	Before I Go to Sleep	Drama,Horror,Mystery	2014
3505	tt1726669	Killer Joe	Crime,Drama,Thriller	2011
3506	tt1727388	The Way, Way Back	Comedy,Drama	2013
3507	tt1727770	Absolutely Anything	Comedy,Sci-Fi	2015
3508	tt1727776	Scouts Guide to the Zombie Apocalypse	Action,Comedy,Horror	2015
3509	tt1727824	Bohemian Rhapsody	Biography,Drama,Music	2018
3510	tt1729637	Bodyguard	Action,Comedy,Drama	2011
3511	tt1730768	The Zookeeper's Wife	Biography,Drama,History	2017
3512	tt1731141	Ender's Game	Action,Adventure,Fantasy	2013
3513	tt1731701	Barely Lethal	Action,Comedy	2015
3514	tt1734493	Unlocked	Action,Drama,Mystery	2017
3515	tt1735898	Snow White and the Huntsman	Action,Adventure,Drama	2012
3516	tt1740707	Trollhunter	Drama,Fantasy,Horror	2010
3517	tt1741273	Secret in Their Eyes	Crime,Drama,Mystery	2015
3518	tt1742044	Jersey Boys	Biography,Drama,Music	2014
3519	tt1742334	Sabotage	Action,Crime,Drama	2014
3520	tt1742336	Your Sister's Sister	Comedy,Drama	2011
3521	tt1748122	Moonrise Kingdom	Comedy,Drama,Romance	2012
3522	tt1748179	Red Lights	Drama,Fantasy,Horror	2012
3523	tt1748197	Setup	Action,Crime,Drama	2011
3524	tt1748227	The Collection	Action,Adventure,Crime	2012
3525	tt1753383	A Dog's Purpose	Adventure,Comedy,Drama	2017
3526	tt1754656	The Little Prince	Adventure,Animation,Drama	2015
3527	tt1758692	Like Crazy	Drama,Romance	2011
3528	tt1758795	The To Do List	Comedy,Romance	2013
3529	tt1758810	The Snowman	Crime,Drama,Mystery	2017
3530	tt1758830	This Is 40	Comedy,Romance	2012
3531	tt1763303	The First Time	Comedy,Drama,Romance	2012
3532	tt1764183	Arbitrage	Drama,Thriller	2012
3533	tt1764234	Killing Them Softly	Crime,Drama,Thriller	2012
3534	tt1764651	The Expendables 2	Action,Adventure,Thriller	2012
3535	tt1767354	Odd Thomas	Comedy,Fantasy,Horror	2013
3536	tt1772250	The Hidden Face	Drama,Mystery,Thriller	2011
3537	tt1772264	Stonehearst Asylum	Drama,Horror,Thriller	2014
3538	tt1772288	Danny Collins	Biography,Comedy,Drama	2015
3539	tt1772341	Wreck-It Ralph	Adventure,Animation,Comedy	2012
3540	tt1781769	Anna Karenina	Drama,Romance	2012
3541	tt1781922	No Escape	Action,Thriller	2015
3542	tt1783232	Conquest 1453	Action,Drama,History	2012
3543	tt1783732	John Dies at the End	Comedy,Fantasy,Horror	2012
3544	tt1787988	Talaash	Crime,Drama,Mystery	2012
3545	tt1788391	Kill List	Action,Crime,Drama	2011
3546	tt1790809	Pirates of the Caribbean: Dead Men Tell No Tales	Action,Adventure,Fantasy	2017
3547	tt1790864	The Maze Runner	Action,Mystery,Sci-Fi	2014
3548	tt1790885	Zero Dark Thirty	Drama,History,Thriller	2012
3549	tt1790886	The Campaign	Comedy	2012
3550	tt1791528	Inherent Vice	Comedy,Crime,Drama	2014
3551	tt1791682	While We're Young	Comedy,Drama,Mystery	2014
3552	tt1798188	From Up on Poppy Hill	Animation,Drama,Family	2011
3553	tt1798684	Southpaw	Action,Drama,Sport	2015
3554	tt1798709	Her	Drama,Romance,Sci-Fi	2013
3555	tt1800241	American Hustle	Crime,Drama	2013
3556	tt1800246	That Awkward Moment	Comedy,Romance	2014
3557	tt1800302	Gold	Crime,Drama	2016
3558	tt1800741	Step Up Revolution	Drama,Music,Romance	2012
3559	tt1809398	Unbroken	Biography,Drama,Sport	2014
3560	tt1814621	Admission	Comedy,Drama,Romance	2013
3561	tt1815862	After Earth	Action,Adventure,Sci-Fi	2013
3562	tt1817273	The Place Beyond the Pines	Crime,Drama,Thriller	2012
3563	tt1821549	Nebraska	Adventure,Comedy,Drama	2013
3564	tt1821658	The Nut Job	Adventure,Animation,Comedy	2014
3565	tt1821694	RED 2	Action,Adventure,Comedy	2013
3566	tt1821700	Waar	Action,Crime,Drama	2013
3567	tt1823664	Annie	Comedy,Drama,Family	2014
3568	tt1823672	Chappie	Action,Crime,Drama	2015
3569	tt1825157	The Double	Comedy,Drama,Mystery	2013
3570	tt1825683	Black Panther	Action,Adventure,Sci-Fi	2018
3571	tt1827487	Once Upon a Time in Anatolia	Crime,Drama	2011
3572	tt1832382	A Separation	Drama	2011
3573	tt1833673	Dhoom 3	Action,Thriller	2013
3574	tt1837703	The Fifth Estate	Biography,Crime,Drama	2013
3575	tt1837709	Winter's Tale	Drama,Fantasy,Mystery	2014
3576	tt1838544	Gone	Action,Adventure,Mystery	2012
3577	tt1839492	Ruby Sparks	Comedy,Drama,Fantasy	2012
3578	tt1839596	Rockstar	Drama,Music,Musical	2011
3579	tt1840309	Divergent	Action,Adventure,Mystery	2014
3580	tt1840417	The Words	Drama,Mystery,Romance	2012
3581	tt1843866	Captain America: The Winter Soldier	Action,Adventure,Sci-Fi	2014
3582	tt1846589	Hunter Killer	Action,Thriller	2018
3583	tt1849718	Agneepath	Action,Drama	2012
3584	tt1850457	Sisters	Comedy	2015
3585	tt1853728	Django Unchained	Drama,Western	2012
3586	tt1855199	End of Watch	Action,Crime,Drama	2012
3587	tt1855325	Resident Evil: Retribution	Action,Horror,Sci-Fi	2012
3588	tt1856101	Blade Runner 2049	Action,Drama,Mystery	2017
3589	tt1860213	Dirty Grandpa	Comedy	2016
3590	tt1860242	The Highwaymen	Biography,Crime,Drama	2019
3591	tt1860353	Turbo	Adventure,Animation,Comedy	2013
3592	tt1860357	Deepwater Horizon	Action,Drama,History	2016
3593	tt1862079	Safety Not Guaranteed	Comedy,Drama,Romance	2012
3594	tt1865505	Song of the Sea	Adventure,Animation,Drama	2014
3595	tt1866249	The Sessions	Biography,Comedy,Drama	2012
3596	tt1869716	The East	Adventure,Drama,Thriller	2013
3597	tt1872181	The Amazing Spider-Man 2	Action,Adventure,Sci-Fi	2014
3598	tt1872194	The Judge	Crime,Drama	2014
3599	tt1877832	X-Men: Days of Future Past	Action,Adventure,Sci-Fi	2014
3600	tt1878870	The Edge of Seventeen	Comedy,Drama	2016
3601	tt1881002	Maggie	Drama,Horror	2015
3602	tt1893256	Redemption	Action,Drama	2013
3603	tt1895315	Brimstone	Drama,Mystery,Thriller	2016
3604	tt1895587	Spotlight	Biography,Crime,Drama	2015
3605	tt1899353	The Raid: Redemption	Action,Thriller	2011
3606	tt1904996	Parker	Action,Crime,Thriller	2013
3607	tt1905041	Fast & Furious 6	Action,Adventure,Thriller	2013
3608	tt1907668	Flight	Drama,Thriller	2012
3609	tt1911644	The Call	Crime,Drama,Horror	2013
3610	tt1911658	Penguins of Madagascar	Adventure,Animation,Comedy	2014
3611	tt1912398	God Bless America	Comedy,Crime,Drama	2011
3612	tt1915581	Magic Mike	Comedy,Drama	2012
3613	tt1920849	Bachelorette	Comedy,Romance	2012
3614	tt1921064	Pompeii	Action,Adventure,Drama	2014
3615	tt1924396	The Best Offer	Crime,Drama,Mystery	2013
3616	tt1924429	Trance	Crime,Drama,Mystery	2013
3617	tt1924435	Let's Be Cops	Action,Comedy,Crime	2014
3618	tt1925431	Fire with Fire	Action,Crime,Drama	2012
3619	tt1931435	The Big Wedding	Comedy,Drama,Romance	2013
3620	tt1931533	Seven Psychopaths	Comedy,Crime	2012
3621	tt1932718	Thanks for Sharing	Comedy,Drama,Romance	2012
3622	tt1932767	What Maisie Knew	Drama	2012
3623	tt1934231	Delhi Belly	Action,Comedy,Crime	2011
3624	tt1935179	Mud	Drama	2012
3625	tt1935859	Miss Peregrine's Home for Peculiar Children	Adventure,Drama,Family	2016
3626	tt1937264	Now Is Good	Drama,Romance	2012
3627	tt1937390	Nymphomaniac: Vol. I	Drama	2013
3628	tt1939659	Carrie	Drama,Horror	2013
3629	tt1950186	Ford v Ferrari	Action,Biography,Drama	2019
3630	tt1951181	The Immigrant	Drama,Romance	2013
3631	tt1951261	The Hangover Part III	Comedy,Crime	2013
3632	tt1951264	The Hunger Games: Catching Fire	Action,Adventure,Mystery	2013
3633	tt1951265	The Hunger Games: Mockingjay - Part 1	Action,Adventure,Sci-Fi	2014
3634	tt1951266	The Hunger Games: Mockingjay - Part 2	Action,Adventure,Sci-Fi	2015
3635	tt1954470	Gangs of Wasseypur	Action,Crime,Drama	2012
3636	tt1956620	Sex Tape	Comedy,Romance	2014
3637	tt1959490	Noah	Action,Adventure,Drama	2014
3638	tt1959563	The Hitman's Bodyguard	Action,Comedy,Crime	2017
3639	tt1961175	American Assassin	Action,Thriller	2017
3640	tt1964418	Tomorrowland	Action,Adventure,Family	2015
3641	tt1964624	In the House	Drama,Mystery,Thriller	2012
3642	tt1967545	Labor Day	Drama,Romance,Thriller	2013
3643	tt1971325	Automata	Action,Drama,Sci-Fi	2014
3644	tt1971352	Compliance	Crime,Drama,Horror	2012
3645	tt1972571	A Most Wanted Man	Crime,Drama,Thriller	2014
3646	tt1972591	King Arthur: Legend of the Sword	Action,Adventure,Drama	2017
3647	tt1972779	The Best of Me	Drama,Romance	2014
3648	tt1976009	Victor Frankenstein	Drama,Horror,Sci-Fi	2015
3649	tt1979320	Rush	Biography,Drama,Sport	2013
3650	tt1979376	Toy Story 4	Adventure,Animation,Comedy	2019
3651	tt1979388	The Good Dinosaur	Adventure,Animation,Comedy	2015
3652	tt1980209	Pain & Gain	Action,Comedy,Crime	2013
3653	tt1980929	Begin Again	Comedy,Drama,Music	2013
3654	tt1981115	Thor: The Dark World	Action,Adventure,Fantasy	2013
3655	tt1981128	Geostorm	Action,Sci-Fi,Thriller	2017
3656	tt1981677	Pitch Perfect	Comedy,Music,Romance	2012
3657	tt1985949	The Angry Birds Movie	Action,Adventure,Animation	2016
3658	tt1985966	Cloudy With a Chance of Meatballs 2	Adventure,Animation,Comedy	2013
3659	tt1987680	The Upside	Comedy,Drama	2017
3660	tt1990314	Robot & Frank	Comedy,Crime,Drama	2012
3661	tt2002718	Machete Kills	Action,Crime,Thriller	2013
3662	tt2004420	Neighbors	Comedy	2014
3663	tt2005151	War Dogs	Biography,Comedy,Crime	2016
3664	tt2005374	The Frozen Ground	Crime,Drama,Thriller	2013
3665	tt2006295	The 33	Biography,Drama,History	2015
3666	tt2013293	The Wind Rises	Animation,Biography,Drama	2013
3667	tt2015381	Guardians of the Galaxy	Action,Adventure,Comedy	2014
3668	tt2016894	Ek Tha Tiger	Action,Romance,Thriller	2012
3669	tt2017020	The Smurfs 2	Adventure,Animation,Comedy	2013
3670	tt2023690	Sightseers	Adventure,Comedy,Crime	2012
3671	tt2024432	Identity Thief	Comedy,Crime,Drama	2013
3672	tt2024469	Non-Stop	Action,Mystery,Thriller	2014
3673	tt2024519	The Broken Circle Breakdown	Drama,Music,Romance	2012
3674	tt2024544	12 Years a Slave	Biography,Drama,History	2013
3675	tt2025690	The Finest Hours	Action,Drama,History	2016
3676	tt2034031	Laggies	Comedy,Drama,Romance	2014
3677	tt2034800	The Great Wall	Action,Adventure,Fantasy	2016
3678	tt2039338	Flatliners	Drama,Horror,Mystery	2017
3679	tt2039393	The Gambler	Crime,Drama,Thriller	2014
3680	tt2042568	Inside Llewyn Davis	Comedy,Drama,Music	2013
3681	tt2051879	Europa Report	Drama,Mystery,Sci-Fi	2013
3682	tt2053425	Rust and Bone	Drama,Romance	2012
3683	tt2053463	Side Effects	Crime,Drama,Mystery	2013
3684	tt2057392	Eye in the Sky	Action,Drama,Thriller	2015
3685	tt2058107	The Railway Man	Biography,Drama,Romance	2013
3686	tt2058673	Point Break	Action,Crime,Sport	2015
3687	tt2066051	Rocketman	Biography,Drama,Music	2019
3688	tt2072233	Sleepless	Action,Crime,Thriller	2017
3689	tt2076220	Holy Motors	Drama,Fantasy	2012
3690	tt2077833	Rowdy Rathore	Action	2012
3691	tt2080374	Steve Jobs	Biography,Drama	2015
3692	tt2082197	Barfi!	Comedy,Drama,Romance	2012
3693	tt2083383	Trouble with the Curve	Drama,Sport	2012
3694	tt2084970	The Imitation Game	Biography,Drama,Thriller	2014
3695	tt2088003	Big Game	Action,Adventure	2014
3696	tt2091256	Captain Underpants: The First Epic Movie	Action,Animation,Comedy	2017
3697	tt2091473	Promised Land	Drama	2012
3698	tt2091935	Mr. Right	Action,Comedy,Romance	2015
3699	tt2094018	Hours	Drama,Thriller	2013
3700	tt2094766	Assassin's Creed	Action,Adventure,Sci-Fi	2016
3701	tt2096672	Dumb and Dumber To	Comedy	2014
3702	tt2096673	Inside Out	Adventure,Animation,Comedy	2015
3703	tt2097298	McFarland, USA	Biography,Drama,Sport	2015
3704	tt2097307	Hit and Run	Action,Comedy	2012
3705	tt2101341	Dead Man Down	Action,Crime,Drama	2013
3706	tt2101441	Spring Breakers	Crime,Drama	2012
3707	tt2101473	The Physician	Adventure,Drama,History	2013
3708	tt2103254	Tammy	Comedy,Romance	2014
3709	tt2103267	Adore	Drama,Romance	2013
3710	tt2103281	Dawn of the Planet of the Apes	Action,Adventure,Drama	2014
3711	tt2106361	Into the Storm	Action,Adventure,Drama	2014
3712	tt2106476	The Hunt	Drama	2012
3713	tt2106651	Spectral	Action,Adventure,Sci-Fi	2016
3714	tt2109248	Transformers: Age of Extinction	Action,Adventure,Sci-Fi	2014
3715	tt2112124	Chennai Express	Action,Comedy	2013
3716	tt2113681	The 100 Year-Old Man Who Climbed Out the Window and Disappeared	Adventure,Comedy	2013
3717	tt2118624	The Final Girls	Comedy,Drama,Fantasy	2015
3718	tt2119532	Hacksaw Ridge	Biography,Drama,History	2016
3719	tt2119543	The House with a Clock in Its Walls	Comedy,Family,Fantasy	2018
3720	tt2120120	Pixels	Action,Comedy,Fantasy	2015
3721	tt2121382	Force Majeure	Comedy,Drama	2014
3722	tt2125435	Beasts of the Southern Wild	Adventure,Drama,Fantasy	2012
3723	tt2126355	San Andreas	Action,Adventure,Drama	2015
3724	tt2132285	The Bling Ring	Biography,Crime,Drama	2013
3725	tt2139555	Playing It Cool	Comedy,Romance	2014
3726	tt2139881	Long Shot	Comedy,Romance	2019
3727	tt2140037	Jane Got a Gun	Action,Drama,Western	2015
3728	tt2140203	Wolf Children	Animation,Drama,Family	2012
3729	tt2140373	Saving Mr. Banks	Biography,Comedy,Drama	2013
3730	tt2140379	Self/less	Action,Mystery,Sci-Fi	2015
3731	tt2140465	Tanu Weds Manu Returns	Comedy,Drama,Romance	2015
3732	tt2140479	The Accountant	Action,Crime,Drama	2016
3733	tt2140619	Two Night Stand	Comedy,Romance	2014
3734	tt2167202	Getaway	Action,Crime,Thriller	2013
3735	tt2167266	Tracks	Biography,Drama	2013
3736	tt2170439	Horrible Bosses 2	Comedy,Crime	2014
3737	tt2170593	St. Vincent	Comedy,Drama	2014
3738	tt2172584	Maps to the Stars	Comedy,Drama	2014
3739	tt2172934	3 Days to Kill	Action,Drama,Thriller	2014
3740	tt2176013	Jab Tak Hai Jaan	Drama,Romance	2012
3741	tt2178470	Yeh Jawaani Hai Deewani	Drama,Musical,Romance	2013
3742	tt2179116	The Kings of Summer	Adventure,Comedy,Drama	2013
3743	tt2179136	American Sniper	Action,Biography,Drama	2014
3744	tt2180411	Into the Woods	Adventure,Comedy,Drama	2014
3745	tt2181931	English Vinglish	Comedy,Drama,Family	2012
3746	tt2187153	Thuppakki	Action,Thriller	2012
3747	tt2191701	Grown Ups 2	Comedy	2013
3748	tt2193215	The Counselor	Crime,Drama,Thriller	2013
3749	tt2194499	About Time	Comedy,Drama,Fantasy	2013
3750	tt2199571	Run All Night	Action,Crime,Drama	2015
3751	tt2203939	The Other Woman	Comedy,Romance	2014
3752	tt2205697	Stuck in Love.	Comedy,Drama,Romance	2012
3753	tt2209418	Before Midnight	Drama,Romance	2013
3754	tt2209764	Transcendence	Action,Drama,Sci-Fi	2014
3755	tt2213054	Kai Po Che	Drama,Sport	2013
3756	tt2223990	Draft Day	Drama,Sport	2014
3757	tt2224026	Home	Adventure,Animation,Comedy	2015
3758	tt2226597	The Mountain Between Us	Action,Adventure,Drama	2017
3759	tt2231253	Wild Card	Action,Crime,Drama	2015
3760	tt2231461	Rampage	Action,Adventure,Sci-Fi	2018
3761	tt2231554	Grave Encounters 2	Action,Adventure,Fantasy	2012
3762	tt2234003	Calvary	Comedy,Drama	2014
3763	tt2234155	The Internship	Comedy	2013
3764	tt2235108	Dear White People	Comedy,Drama,Romance	2014
3765	tt2238050	White Bird in a Blizzard	Drama,Mystery,Thriller	2014
3766	tt2239822	Valerian and the City of a Thousand Planets	Action,Adventure,Family	2017
3767	tt2241351	Money Monster	Crime,Drama,Thriller	2016
3768	tt2243537	A Haunted House	Comedy,Fantasy	2013
3769	tt2244901	I Give It a Year	Comedy,Romance	2013
3770	tt2245084	Big Hero 6	Action,Adventure,Animation	2014
3771	tt2250912	Spider-Man: Homecoming	Action,Adventure,Sci-Fi	2017
3772	tt2258337	The Fly	Action,Fantasy	2012
3773	tt2261331	Black Sea	Adventure,Drama,Thriller	2014
3774	tt2262227	The Book of Life	Adventure,Animation,Comedy	2014
3775	tt2263944	Dragon Ball Z: Battle of Gods	Action,Adventure,Animation	2013
3776	tt2265171	The Raid 2	Action,Crime,Thriller	2014
3777	tt2265398	Drinking Buddies	Comedy,Drama,Romance	2013
3778	tt2267968	Kung Fu Panda 3	Action,Adventure,Animation	2016
3779	tt2267998	Gone Girl	Drama,Mystery,Thriller	2014
3780	tt2268016	Magic Mike XXL	Comedy,Drama,Music	2015
3781	tt2273657	True Story	Crime,Drama,Mystery	2015
3782	tt2274648	Hellboy	Action,Adventure,Fantasy	2019
3783	tt2275946	Redirected	Action,Comedy,Crime	2014
3784	tt2277860	Finding Dory	Adventure,Animation,Comedy	2016
3785	tt2278388	The Grand Budapest Hotel	Adventure,Comedy,Crime	2014
3786	tt2278871	Blue Is the Warmest Colour	Drama,Romance	2013
3787	tt2279373	The SpongeBob Movie: Sponge Out of Water	Adventure,Animation,Comedy	2015
3788	tt2281587	Muppets Most Wanted	Adventure,Comedy,Crime	2014
3789	tt2283336	Men in Black: International	Action,Adventure,Comedy	2019
3790	tt2283362	Jumanji: Welcome to the Jungle	Action,Adventure,Comedy	2017
3791	tt2283748	OMG: Oh My God!	Comedy,Drama,Fantasy	2012
3792	tt2293640	Minions	Adventure,Animation,Comedy	2015
3793	tt2294449	22 Jump Street	Action,Comedy,Crime	2014
3794	tt2294629	Frozen	Adventure,Animation,Comedy	2013
3795	tt2302755	Olympus Has Fallen	Action,Thriller	2013
3796	tt2304933	The 5th Wave	Action,Adventure,Sci-Fi	2016
3797	tt2305051	Wild	Biography,Drama	2014
3798	tt2312718	Homefront	Action,Crime,Thriller	2013
3799	tt2316411	Enemy	Drama,Mystery,Thriller	2013
3800	tt2317225	The Machine	Action,Drama,Sci-Fi	2013
3801	tt2317337	Vicky Donor	Comedy,Romance	2012
3802	tt2318092	Endless Love	Drama,Romance	2014
3803	tt2321549	The Babadook	Drama,Horror	2014
3804	tt2322441	Fifty Shades of Grey	Drama,Romance,Thriller	2015
3805	tt2326554	A Girl Walks Home Alone at Night	Drama,Horror	2014
3806	tt2326612	The Captive	Crime,Drama,Mystery	2014
3807	tt2328900	Mary Queen of Scots	Biography,Drama,History	2018
3808	tt2333784	The Expendables 3	Action,Adventure,Thriller	2014
3809	tt2333804	The Zero Theorem	Comedy,Drama,Fantasy	2013
3810	tt2334649	Fruitvale Station	Biography,Crime,Drama	2013
3811	tt2334871	Snatched	Action,Adventure,Comedy	2017
3812	tt2334873	Blue Jasmine	Drama	2013
3813	tt2334879	White House Down	Action,Drama,Thriller	2013
3814	tt2338151	PK	Comedy,Drama,Musical	2014
3815	tt2345737	The Rover	Action,Crime,Drama	2014
3816	tt2345759	The Mummy	Action,Adventure,Fantasy	2017
3817	tt2347569	Frances Ha	Comedy,Drama,Romance	2012
3818	tt2350496	The Lunchbox	Drama,Romance	2013
3819	tt2356180	Bhaag Milkha Bhaag	Biography,Drama,Sport	2013
3820	tt2357129	Jobs	Biography,Drama	2013
3821	tt2357291	Rio 2	Adventure,Animation,Comedy	2014
3822	tt2358891	The Great Beauty	Drama	2013
3823	tt2358925	Unfinished Business	Comedy,Drama	2015
3824	tt2359024	Blue Ruin	Crime,Drama,Thriller	2013
3825	tt2359810	Raanjhanaa	Drama,Romance	2013
3826	tt2361509	The Intern	Comedy,Drama	2015
3827	tt2368553	Assault on Wall Street	Action,Drama,Thriller	2013
3828	tt2368619	The Take	Action,Crime,Drama	2016
3829	tt2369135	Need for Speed	Action,Crime,Thriller	2014
3830	tt2370248	Short Term 12	Drama	2013
3831	tt2372222	Kick	Action,Comedy	2014
3832	tt2375559	1 - Nenokkadine	Action,Thriller	2014
3833	tt2377938	Special 26	Crime,Drama,Thriller	2013
3834	tt2378507	The Glass Castle	Biography,Drama	2017
3835	tt2379713	Spectre	Action,Adventure,Thriller	2015
3836	tt2381111	Brooklyn	Drama,Romance	2015
3837	tt2381249	Mission: Impossible - Rogue Nation	Action,Adventure,Thriller	2015
3838	tt2381941	Focus	Comedy,Crime,Drama	2015
3839	tt2381991	The Huntsman: Winter's War	Action,Adventure,Drama	2016
3840	tt2382009	Nymphomaniac: Vol. II	Drama	2013
3841	tt2382396	Joe	Crime,Drama	2013
3842	tt2386490	How to Train Your Dragon: The Hidden World	Action,Adventure,Animation	2019
3843	tt2387499	Keeping Up with the Joneses	Action,Comedy	2016
3844	tt2387559	Delivery Man	Comedy,Drama	2013
3845	tt2388771	Mowgli: Legend of the Jungle	Adventure,Drama,Fantasy	2018
3846	tt2390361	Enough Said	Comedy,Drama,Romance	2013
3847	tt2395427	Avengers: Age of Ultron	Action,Adventure,Sci-Fi	2015
3848	tt2395469	Gully Boy	Drama,Music	2019
3849	tt2396589	Mudbound	Drama,War	2017
3850	tt2397535	Predestination	Action,Adventure,Drama	2014
3851	tt2400463	The Invitation	Drama,Mystery,Thriller	2015
3852	tt2401807	Rage	Action,Crime,Thriller	2014
3853	tt2401878	Anomalisa	Animation,Comedy,Drama	2015
3854	tt2402101	Dark Places	Action,Drama,Mystery	2015
3855	tt2402105	Dom Hemingway	Comedy,Crime,Drama	2013
3856	tt2402157	The November Man	Action,Thriller	2014
3857	tt2402927	Carol	Drama,Romance	2015
3858	tt2404181	Belle	Biography,Drama,Romance	2013
3859	tt2404233	Gods of Egypt	Action,Adventure,Fantasy	2016
3860	tt2404311	The Family	Comedy,Crime,Thriller	2013
3861	tt2404425	Woman in Gold	Biography,Drama,History	2015
3862	tt2404435	The Magnificent Seven	Action,Adventure,Western	2016
3863	tt2404461	The Past	Drama,Mystery	2013
3864	tt2404463	The Heat	Action,Comedy,Crime	2013
3865	tt2406566	Atomic Blonde	Action,Thriller	2017
3866	tt2424988	Gabbar is Back	Action	2015
3867	tt2431286	Philomena	Biography,Comedy,Drama	2013
3868	tt2436386	Project Almanac	Drama,Mystery,Sci-Fi	2015
3869	tt2446042	Taken 3	Action,Thriller	2014
3870	tt2446980	Joy	Biography,Drama	2015
3871	tt2452042	The Peanuts Movie	Animation,Comedy,Family	2015
3872	tt2452200	Son of a Gun	Action,Crime,Drama	2014
3873	tt2452244	Isn't It Romantic	Comedy,Fantasy,Romance	2019
3874	tt2452254	Clouds of Sils Maria	Drama	2014
3875	tt2452386	The Fundamentals of Caring	Comedy,Drama	2016
3876	tt2461132	Happy New Year	Action,Comedy,Music	2014
3877	tt2461150	Masterminds	Biography,Comedy,Crime	2016
3878	tt2463288	Walk of Shame	Comedy	2014
3879	tt2467046	Left Behind	Action,Drama,Fantasy	2014
3880	tt2479478	The Ridiculous 6	Action,Adventure,Comedy	2015
3881	tt2479800	Palo Alto	Drama	2013
3882	tt2481498	Extremely Wicked, Shockingly Evil and Vile	Biography,Crime,Drama	2019
3883	tt2488496	Star Wars: Episode VII - The Force Awakens	Action,Adventure,Sci-Fi	2015
3884	tt2490326	Cooties	Action,Comedy,Horror	2014
3885	tt2493486	Last Knights	Action,Drama,History	2015
3886	tt2494280	Stretch	Comedy,Crime	2014
3887	tt2494362	Bone Tomahawk	Drama,Horror,Western	2015
3888	tt2503944	Burnt	Comedy,Drama	2015
3889	tt2510894	Hotel Transylvania 2	Animation,Comedy,Family	2015
3890	tt2513074	Billy Lynn's Long Halftime Walk	Action,Drama,Sport	2016
3891	tt2515034	The Gunman	Action,Crime,Drama	2015
3892	tt2527336	Star Wars: Episode VIII - The Last Jedi	Action,Adventure,Fantasy	2017
3893	tt2527338	Star Wars: Episode IX - The Rise of Skywalker	Action,Adventure,Fantasy	2019
3894	tt2528814	God's Not Dead	Drama	2014
3895	tt2531344	Blockers	Comedy	2018
3896	tt2543164	Arrival	Drama,Mystery,Sci-Fi	2016
3897	tt2543472	Wonder	Drama,Family	2017
3898	tt2547584	The Light Between Oceans	Drama,Romance	2016
